Estabelecimento	Data	Série	Número do Documento	Participante	CFOP	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros
1	8/19/2011	5	0076512	70		PIS	01	0.00	12.00	0.20	0.00	0.00
1	8/19/2011	5	0076512	70		COFINS	01	0.00	12.00	0.91	0.00	0.00
1	8/19/2011	5	0076513	13		ICMS	40	0.00	0.00	0.00	8300.00	0.00
1	8/19/2011	5	0076513	13		IPI	52	0.00	0.00	0.00	8300.00	0.00
1	8/19/2011	5	0076513	13		PIS	01	0.00	8300.00	136.95	0.00	0.00
1	8/19/2011	5	0076513	13		COFINS	01	0.00	8300.00	630.80	0.00	0.00
1	8/19/2011	5	0076515	14	7101	ICMS	41	0.00	0.00	0.00	237.60	0.00
1	8/19/2011	5	0076515	14	7101	IPI	52	0.00	0.00	0.00	237.60	0.00
1	8/19/2011	5	0076515	14	7101	PIS	06	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076515	14	7101	COFINS	06	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076516	70	6118	ICMS	90	0.00	0.00	0.00	0.00	5824798.00
1	8/19/2011	5	0076516	70	6118	IPI	51	0.00	0.00	0.00	0.00	5824798.00
1	8/19/2011	5	0076516	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076516	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076517	70	6118	ICMS	90	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076517	70	6118	IPI	51	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076517	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076517	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076518	70	6118	ICMS	90	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076518	70	6118	IPI	51	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076518	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076518	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076519	70	6118	ICMS	40	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076519	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076519	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076520	70	6118	ICMS	90	0.00	0.00	0.00	0.00	5824798.00
1	8/19/2011	5	0076520	70	6118	IPI	51	0.00	0.00	0.00	0.00	5824798.00
1	8/19/2011	5	0076520	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076520	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076521	70	6118	ICMS	90	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076521	70	6118	IPI	51	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076521	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076521	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076522	70	6118	ICMS	90	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076522	70	6118	IPI	51	0.00	0.00	0.00	0.00	4368598.50
1	8/19/2011	5	0076522	70	6118	PIS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	5	0076522	70	6118	COFINS	07	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	UN	0190811	12704	1101	ICMS	00	12.00	1000.00	120.00	0.00	0.00
1	8/19/2011	UN	0190811	12704	1101	PIS	06	0.00	1000.00	0.00	0.00	0.00
1	8/19/2011	UN	0190811	12704	1101	COFINS	06	0.00	1000.00	0.00	0.00	0.00
1	8/19/2011	UN	1908100	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	UN	1908100	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/19/2011	UN	1908100	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/19/2011	UN	1908101	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/19/2011	UN	1908101	12704	1101	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/19/2011	UN	1908101	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/19/2011	UN	1908101	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/19/2011	UN	1908150	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/19/2011	UN	1908150	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/19/2011	UN	1908150	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/19/2011	UN	1908151	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/19/2011	UN	1908151	12704	1101	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/19/2011	UN	1908151	12704	1101	PIS	06	0.00	1000.00	0.00	0.00	0.00
1	8/19/2011	UN	1908151	12704	1101	COFINS	06	0.00	1000.00	0.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	ICMS	00	25.00	1000.00	250.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	IPI	50	10.00	1000.00	100.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	PIS	01	1.65	1000.00	16.50	0.00	0.00
1	8/20/2011	5	0071101	13	6101	COFINS	01	7.60	1000.00	76.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	ICMS_UF_REM		12.00	1000.00	350.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	ICMS_UF_DEST		14.00	1000.00	200.00	0.00	0.00
1	8/20/2011	5	0071101	13	6101	FCP_UF_DEST		1.24	1000.00	12.40	0.00	0.00
1	8/20/2011	5	0071104	13	6401	ICMS	00	12.00	690.00	82.80	0.00	0.00
1	8/20/2011	5	0071104	13	6401	ICMS	10	12.00	2600.00	312.00	0.00	0.00
1	8/20/2011	5	0071104	13	6401	ICMS/ST	10	0.00	2600.00	138.00	0.00	0.00
1	8/20/2011	5	0071104	13	6401	IPI	51	0.00	0.00	0.00	0.00	600.00
1	8/20/2011	5	0071104	13	6401	IPI	50	8.00	2690.00	215.20	0.00	0.00
1	8/20/2011	5	0071104	13	6401	PIS	01	1.65	3290.00	54.29	0.00	0.00
1	8/20/2011	5	0071104	13	6401	COFINS	01	7.60	3290.00	250.04	0.00	0.00
1	8/20/2011	5	0071104	13	6401	ICMS_UF_REM		12.00	3290.00	126.19	0.00	0.00
1	8/20/2011	5	0071104	13	6401	ICMS_UF_DEST		18.00	3290.00	84.12	0.00	0.00
1	8/20/2011	5	0071104	13	6401	FCP_UF_DEST		2.37	3505.00	83.07	0.00	0.00
1	8/20/2011	5	0071105	13	6401	ICMS	00	12.00	628.45	75.41	0.00	0.00
1	8/20/2011	5	0071105	13	6401	IPI	50	5.00	600.00	30.00	0.00	0.00
1	8/20/2011	5	0071105	13	6401	IPI	50	8.00	28.45	2.28	0.00	0.00
1	8/20/2011	5	0071105	13	6401	PIS	01	1.65	628.45	10.37	0.00	0.00
1	8/20/2011	5	0071105	13	6401	COFINS	01	7.60	628.45	47.76	0.00	0.00
1	8/20/2011	5	0071105	13	6401	ICMS_UF_REM		12.00	628.45	22.71	0.00	0.00
1	8/20/2011	5	0071105	13	6401	ICMS_UF_DEST		18.00	628.45	15.14	0.00	0.00
1	8/20/2011	5	0071105	13	6401	FCP_UF_DEST		2.37	630.73	14.95	0.00	0.00
1	8/20/2011	5	1032014	18	5101	ICMS	00	17.00	5000.00	850.00	0.00	0.00
1	8/20/2011	5	1032014	18	5101	IPI	53	5.00	0.00	0.00	0.00	5000.00
1	8/20/2011	5	1032014	18	5101	PIS	01	1.65	5000.00	82.50	0.00	0.00
1	8/20/2011	5	1032014	18	5101	COFINS	01	7.60	5000.00	380.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	ICMS	10	25.00	10000.00	2500.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	ICMS/ST	10	0.00	10000.00	700.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	IPI	50	10.00	10000.00	1000.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	PIS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	COFINS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	PIS/ST	05	1.65	10000.00	165.00	0.00	0.00
1	8/20/2011	5	20161101	13	6101	COFINS/ST	05	7.60	10000.00	760.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	ICMS	10	12.00	1000.00	120.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	ICMS/ST	10	0.00	1000.00	70.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	IPI	50	5.00	1000.00	50.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	PIS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	COFINS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	20161102	57	6101	PIS/ST	05	1.65	1000.00	16.50	0.00	0.00
1	8/20/2011	5	20161102	57	6101	COFINS/ST	05	7.60	1000.00	76.00	0.00	0.00
1	8/20/2011	5	8032014	13	6101	ICMS	00	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	8032014	13	6101	IPI	50	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	8032014	13	6101	PIS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	8032014	13	6101	COFINS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	ICMS	00	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	IPI	51	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	IPI	53	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	PIS	08	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	COFINS	01	0.00	0.00	0.00	0.00	0.00
1	8/20/2011	5	9032014	18	5101	COFINS	08	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	0001383	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	0001383	12704	1101	PIS	06	0.00	80.00	1.32	0.00	0.00
1	8/22/2011	1	0001383	12704	1101	COFINS	06	0.00	80.00	6.08	0.00	0.00
1	8/22/2011	1	0001386	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	0001386	12704	1101	PIS	06	0.00	332.50	5.49	0.00	0.00
1	8/22/2011	1	0001386	12704	1101	COFINS	06	0.00	332.50	25.27	0.00	0.00
1	8/22/2011	1	0001388	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	0001388	12704	1101	PIS	06	0.00	240.00	3.96	0.00	0.00
1	8/22/2011	1	0001388	12704	1101	COFINS	06	0.00	240.00	18.24	0.00	0.00
1	8/22/2011	1	0001389	12704	1902	ICMS	00	17.00	240.00	40.80	0.00	0.00
1	8/22/2011	1	0001389	12704	1902	IPI	49	5.00	240.00	12.00	0.00	0.00
1	8/22/2011	1	0001389	12704	1902	PIS	06	0.00	240.00	0.00	0.00	0.00
1	8/22/2011	1	0001389	12704	1902	COFINS	06	0.00	240.00	0.00	0.00	0.00
1	8/22/2011	1	0001390	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	0001390	12704	1101	PIS	06	0.00	505.60	8.35	0.00	0.00
1	8/22/2011	1	0001390	12704	1101	COFINS	06	0.00	505.60	38.42	0.00	0.00
1	8/22/2011	1	0001391	12704	1101	ICMS	00	17.00	505.60	85.95	0.00	0.00
1	8/22/2011	1	0001391	12704	1101	IPI	49	5.00	505.60	25.28	0.00	0.00
1	8/22/2011	1	0001391	12704	1101	PIS	06	0.00	505.60	8.09	0.00	0.00
1	8/22/2011	1	0001391	12704	1101	COFINS	06	0.00	505.60	38.68	0.00	0.00
1	8/22/2011	UN	0220811	1	1101	ICMS	00	18.00	25000.00	4500.00	0.00	0.00
1	8/22/2011	UN	0220811	1	1101	IPI	03	0.00	0.00	0.00	0.00	25000.00
1	8/22/2011	UN	0220811	1	1101	PIS	06	0.00	25000.00	412.50	0.00	0.00
1	8/22/2011	UN	0220811	1	1101	COFINS	06	0.00	25000.00	1900.00	0.00	0.00
1	8/22/2011	UN	0220811	12704	1101	ICMS	00	17.00	10.00	1.70	0.00	0.00
1	8/22/2011	UN	0220811	12704	1101	IPI	03	0.00	0.00	0.00	0.00	10.00
1	8/22/2011	UN	0220811	12704	1101	PIS	06	0.00	10.00	0.17	0.00	0.00
1	8/22/2011	UN	0220811	12704	1101	COFINS	06	0.00	10.00	0.76	0.00	0.00
1	8/22/2011	1	2202100	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	1	2202100	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/22/2011	1	2202100	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/22/2011	UN	2208100	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	UN	2208100	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/22/2011	UN	2208100	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/22/2011	UN	2208150	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/22/2011	UN	2208150	12704	1101	PIS	06	0.00	10000.00	165.00	0.00	0.00
1	8/22/2011	UN	2208150	12704	1101	COFINS	06	0.00	10000.00	760.00	0.00	0.00
1	8/22/2011	UN	2208151	12704	1902	ICMS	00	17.00	10000.00	1700.00	0.00	0.00
1	8/22/2011	UN	2208151	12704	1902	IPI	49	5.00	10000.00	500.00	0.00	0.00
1	8/22/2011	UN	2208151	12704	1902	PIS	06	0.00	10000.00	165.00	0.00	0.00
1	8/22/2011	UN	2208151	12704	1902	COFINS	06	0.00	10000.00	760.00	0.00	0.00
1	8/22/2011	1	2208200	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/22/2011	1	2208200	12704	1101	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/22/2011	1	2208200	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/22/2011	1	2208200	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/22/2011	UN	2208200	12704	1902	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/22/2011	UN	2208200	12704	1902	IPI	49	5.00	1000.00	50.00	0.00	0.00
1	8/22/2011	UN	2208200	12704	1902	PIS	06	0.00	1000.00	0.00	0.00	0.00
1	8/22/2011	UN	2208200	12704	1902	COFINS	06	0.00	1000.00	0.00	0.00	0.00
1	8/22/2011	UN	6220911	12704	1101	ICMS	00	17.00	700.00	119.00	0.00	0.00
1	8/22/2011	UN	6220911	12704	1101	IPI	03	0.00	0.00	0.00	0.00	700.00
1	8/22/2011	UN	6220911	12704	1101	PIS	06	0.00	700.00	11.55	0.00	0.00
1	8/22/2011	UN	6220911	12704	1101	COFINS	06	0.00	700.00	53.20	0.00	0.00
1	8/23/2011	1	0000600	4	2101	ICMS	10	7.00	700.00	49.00	0.00	0.00
1	8/23/2011	1	0000600	4	2101	IPI	02	0.00	0.00	0.00	700.00	0.00
1	8/23/2011	1	0000600	4	2101	PIS	01	1.65	700.00	11.55	0.00	0.00
1	8/23/2011	1	0000600	4	2101	COFINS	01	7.60	700.00	53.20	0.00	0.00
1	8/23/2011	1	0001391	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/23/2011	1	0001391	12704	1101	PIS	06	0.00	310.00	5.12	0.00	0.00
1	8/23/2011	1	0001391	12704	1101	COFINS	06	0.00	310.00	23.56	0.00	0.00
1	8/23/2011	1	0001392	12704	1101	ICMS	00	17.00	310.00	52.70	0.00	0.00
1	8/23/2011	1	0001392	12704	1101	IPI	49	5.00	310.00	15.50	0.00	0.00
1	8/23/2011	1	0001392	12704	1101	PIS	06	0.00	310.00	4.96	0.00	0.00
1	8/23/2011	1	0001392	12704	1101	COFINS	06	0.00	310.00	23.72	0.00	0.00
1	8/23/2011	1	0001394	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/23/2011	1	0001394	12704	1101	PIS	06	0.00	202.00	3.33	0.00	0.00
1	8/23/2011	1	0001394	12704	1101	COFINS	06	0.00	202.00	15.35	0.00	0.00
1	8/23/2011	1	0001396	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/23/2011	1	0001396	12704	1101	PIS	06	0.00	200.00	3.30	0.00	0.00
1	8/23/2011	1	0001396	12704	1101	COFINS	06	0.00	200.00	15.20	0.00	0.00
1	8/23/2011	1	0001397	12704	1101	ICMS	00	17.00	200.00	34.00	0.00	0.00
1	8/23/2011	1	0001397	12704	1101	IPI	49	5.00	200.00	10.00	0.00	0.00
1	8/23/2011	1	0001397	12704	1101	PIS	06	0.00	200.00	3.20	0.00	0.00
1	8/23/2011	1	0001397	12704	1101	COFINS	06	0.00	200.00	15.30	0.00	0.00
1	8/23/2011	1	0001399	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/23/2011	1	0001399	12704	1101	PIS	06	0.00	140.00	2.32	0.00	0.00
1	8/23/2011	1	0001399	12704	1101	COFINS	06	0.00	140.00	10.64	0.00	0.00
1	8/23/2011	1	0001400	12704	1101	ICMS	00	17.00	140.00	23.80	0.00	0.00
1	8/23/2011	1	0001400	12704	1101	IPI	49	5.00	140.00	7.00	0.00	0.00
1	8/23/2011	1	0001400	12704	1101	PIS	06	0.00	140.00	2.24	0.00	0.00
1	8/23/2011	1	0001400	12704	1101	COFINS	06	0.00	140.00	10.72	0.00	0.00
1	8/23/2011	1	0003456	90000033		ICMS	40	0.00	0.00	0.00	10175.00	0.00
1	8/23/2011	1	0003456	90000033		IPI	02	0.00	0.00	0.00	10175.00	0.00
1	8/23/2011	1	0003456	90000033		PIS	06	0.00	10175.00	0.00	0.00	0.00
1	8/23/2011	1	0003456	90000033		COFINS	06	0.00	10175.00	0.00	0.00	0.00
1	8/23/2011	1	0003457	90000033		ICMS	40	0.00	0.00	0.00	3289.92	0.00
1	8/23/2011	1	0003457	90000033		IPI	02	0.00	0.00	0.00	3289.92	0.00
1	8/23/2011	1	0003457	90000033		PIS	06	0.00	3289.92	0.00	0.00	0.00
1	8/23/2011	1	0003457	90000033		COFINS	06	0.00	3289.92	0.00	0.00	0.00
1	8/23/2011	1	0003458	90000033		ICMS	40	0.00	0.00	0.00	20451.75	0.00
1	8/23/2011	1	0003458	90000033		IPI	02	0.00	0.00	0.00	20451.75	0.00
1	8/23/2011	1	0003458	90000033		PIS	06	0.00	20451.75	0.00	0.00	0.00
1	8/23/2011	1	0003458	90000033		COFINS	06	0.00	20451.75	0.00	0.00	0.00
1	8/23/2011	1	0003459	90000033		ICMS	40	0.00	0.00	0.00	27133.33	0.00
1	8/23/2011	1	0003459	90000033		IPI	02	0.00	0.00	0.00	27133.33	0.00
1	8/23/2011	1	0003459	90000033		PIS	06	0.00	27133.33	0.00	0.00	0.00
1	8/23/2011	1	0003459	90000033		COFINS	06	0.00	27133.33	0.00	0.00	0.00
1	8/23/2011	1	0003460	90000033		ICMS	40	0.00	0.00	0.00	3391.67	0.00
1	8/23/2011	1	0003460	90000033		IPI	02	0.00	0.00	0.00	3391.67	0.00
1	8/23/2011	1	0003460	90000033		PIS	06	0.00	3391.67	0.00	0.00	0.00
1	8/23/2011	1	0003460	90000033		COFINS	06	0.00	3391.67	0.00	0.00	0.00
1	8/23/2011	1	0003461	90000033		ICMS	40	0.00	0.00	0.00	3391.67	0.00
1	8/23/2011	1	0003461	90000033		IPI	02	0.00	0.00	0.00	3391.67	0.00
1	8/23/2011	1	0003461	90000033		PIS	06	0.00	3391.67	0.00	0.00	0.00
1	8/23/2011	1	0003461	90000033		COFINS	06	0.00	3391.67	0.00	0.00	0.00
1	8/23/2011	1	0201701	1	2101	ICMS	90	0.00	0.00	0.00	0.00	756.00
1	8/23/2011	1	0201701	1	2101	IPI	01	0.00	756.00	0.00	0.00	0.00
1	8/23/2011	1	0201701	1	2101	PIS	01	1.65	756.00	12.47	0.00	0.00
1	8/23/2011	1	0201701	1	2101	COFINS	01	7.60	756.00	57.46	0.00	0.00
1	8/23/2011	1	0201704	13	2117	ICMS	90	0.00	0.00	0.00	0.00	2630.00
1	8/23/2011	1	0201704	13	2117	IPI	01	0.00	2000.00	0.00	0.00	0.00
1	8/23/2011	1	0201704	13	2117	IPI	00	5.00	600.00	30.00	0.00	0.00
1	8/23/2011	1	0201704	13	2117	PIS	07	0.00	2600.00	0.00	0.00	0.00
1	8/23/2011	1	0201704	13	2117	COFINS	07	0.00	2600.00	0.00	0.00	0.00
1	8/23/2011	UN	0230811	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/23/2011	UN	0230811	12704	1101	ICMS	00	17.00	52.50	8.93	0.00	0.00
1	8/23/2011	UN	0230811	12704	1101	IPI	00	5.00	50.00	2.50	0.00	0.00
1	8/23/2011	UN	0230811	12704	1101	PIS	06	0.00	51.00	0.85	0.00	0.00
1	8/23/2011	UN	0230811	12704	1101	COFINS	06	0.00	51.00	3.26	0.00	0.00
1	8/24/2011	1	0001401	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/24/2011	1	0001401	12704	1101	PIS	06	0.00	310.00	5.12	0.00	0.00
1	8/24/2011	1	0001401	12704	1101	COFINS	06	0.00	310.00	23.56	0.00	0.00
1	8/24/2011	1	0001402	12704	1101	ICMS	00	17.00	310.00	52.70	0.00	0.00
1	8/24/2011	1	0001402	12704	1101	IPI	49	5.00	310.00	15.50	0.00	0.00
1	8/24/2011	1	0001402	12704	1101	PIS	06	0.00	310.00	4.96	0.00	0.00
1	8/24/2011	1	0001402	12704	1101	COFINS	06	0.00	310.00	23.72	0.00	0.00
1	8/24/2011	1	0001403	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/24/2011	1	0001403	12704	1101	PIS	06	0.00	300.00	4.95	0.00	0.00
1	8/24/2011	1	0001403	12704	1101	COFINS	06	0.00	300.00	22.80	0.00	0.00
1	8/24/2011	1	0001405	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/24/2011	1	0001405	12704	1101	PIS	06	0.00	240.00	3.96	0.00	0.00
1	8/24/2011	1	0001405	12704	1101	COFINS	06	0.00	240.00	18.24	0.00	0.00
1	8/24/2011	1	0001406	12704	1902	ICMS	00	17.00	240.00	40.80	0.00	0.00
1	8/24/2011	1	0001406	12704	1902	IPI	49	5.00	240.00	12.00	0.00	0.00
1	8/24/2011	1	0001406	12704	1902	PIS	06	0.00	240.00	0.00	0.00	0.00
1	8/24/2011	1	0001406	12704	1902	COFINS	06	0.00	240.00	0.00	0.00	0.00
1	8/24/2011	1	0001407	12704	1902	ICMS	00	17.00	6.00	1.02	0.00	0.00
1	8/24/2011	1	0001407	12704	1902	IPI	49	5.00	6.00	0.30	0.00	0.00
1	8/24/2011	1	0001407	12704	1902	PIS	06	0.00	6.00	0.00	0.00	0.00
1	8/24/2011	1	0001407	12704	1902	COFINS	06	0.00	6.00	0.00	0.00	0.00
1	8/24/2011	UN	0240811	12704	1124	ICMS	00	17.00	747.00	126.99	0.00	0.00
1	8/24/2011	UN	0240811	12704	1124	IPI	03	0.00	0.00	0.00	0.00	747.00
1	8/24/2011	UN	0240811	12704	1124	PIS	06	0.00	747.00	12.33	0.00	0.00
1	8/24/2011	UN	0240811	12704	1124	COFINS	06	0.00	747.00	56.77	0.00	0.00
1	8/24/2011	UN	1234567	12704	1101	ICMS	00	17.00	100.00	17.00	0.00	0.00
1	8/24/2011	UN	1234567	12704	1101	IPI	03	0.00	0.00	0.00	0.00	100.00
1	8/24/2011	UN	1234567	12704	1101	PIS	06	0.00	100.00	1.65	0.00	0.00
1	8/24/2011	UN	1234567	12704	1101	COFINS	06	0.00	100.00	7.60	0.00	0.00
1	8/24/2011	UN	2408111	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/24/2011	UN	2408111	12704	1101	PIS	06	0.00	100.00	1.65	0.00	0.00
1	8/24/2011	UN	2408111	12704	1101	COFINS	06	0.00	100.00	7.60	0.00	0.00
1	8/25/2011	1	0000601	1	2101	ICMS	10	7.00	1026.70	71.87	0.00	0.00
1	8/25/2011	1	0000601	1	2101	ICMS/ST	10	0.00	1390.66	171.46	0.00	0.00
1	8/25/2011	1	0000601	1	2101	IPI	02	0.00	0.00	0.00	1026.70	0.00
1	8/25/2011	1	0000601	1	2101	PIS	01	1.65	1026.70	16.95	0.00	0.00
1	8/25/2011	1	0000601	1	2101	COFINS	01	7.60	1026.70	78.03	0.00	0.00
1	8/25/2011	1	0001412	12704	1101	ICMS	00	17.00	1000.00	170.00	0.00	0.00
1	8/25/2011	1	0001412	12704	1101	IPI	00	5.00	1000.00	50.00	0.00	0.00
1	8/25/2011	1	0001412	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/25/2011	1	0001412	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/25/2011	1	0001413	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/25/2011	1	0001413	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/25/2011	1	0001413	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/25/2011	1	0001414	12704	1101	ICMS	00	17.00	200.00	34.00	0.00	0.00
1	8/25/2011	1	0001414	12704	1101	IPI	49	5.00	200.00	10.00	0.00	0.00
1	8/25/2011	1	0001414	12704	1101	PIS	06	0.00	200.00	3.20	0.00	0.00
1	8/25/2011	1	0001414	12704	1101	COFINS	06	0.00	200.00	15.30	0.00	0.00
1	8/25/2011	1	0001415	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/25/2011	1	0001415	12704	1101	PIS	06	0.00	100.00	1.65	0.00	0.00
1	8/25/2011	1	0001415	12704	1101	COFINS	06	0.00	100.00	7.60	0.00	0.00
1	8/25/2011	UN	0025081	1	1101	ICMS	00	17.00	15097.45	2566.57	0.00	0.00
1	8/25/2011	UN	0025081	1	1101	IPI	01	0.00	0.00	0.00	0.00	15097.45
1	8/25/2011	UN	0025081	1	1101	PIS	06	0.00	15097.45	249.11	0.00	0.00
1	8/25/2011	UN	0025081	1	1101	COFINS	06	0.00	15097.45	958.69	0.00	0.00
1	8/25/2011	UN	2508001	12704	1101	ICMS	90	0.00	0.00	0.00	0.00	0.00
1	8/25/2011	UN	2508001	12704	1101	PIS	06	0.00	1000.00	16.50	0.00	0.00
1	8/25/2011	UN	2508001	12704	1101	COFINS	06	0.00	1000.00	76.00	0.00	0.00
1	8/26/2011	1	0001148	1	1352	ISS	00	0.00	100.00	0.00	0.00	0.00
1	8/26/2011	1	0001148	1	1352	ICMS	00	17.00	100.00	17.00	0.00	0.00
1	8/26/2011	1	0001148	1	1352	IPI	49	0.00	100.00	0.00	0.00	0.00
1	8/26/2011	1	0001148	1	1352	PIS	01	1.65	100.00	1.65	0.00	0.00
1	8/26/2011	1	0001148	1	1352	COFINS	01	7.60	100.00	7.60	0.00	0.00
1	8/26/2011	1	0001153	1	1352	ISS	00	0.00	200.00	0.00	0.00	0.00
1	8/26/2011	1	0001153	1	1352	ICMS	00	17.00	200.00	0.00	0.00	0.00
