Data	Natureza	Tipo	NÌvel	CÛdigo Conta	DescriÁ„o	Natureza
5/31/2011	RESULTADO	ANALITICA	CAIXA	523300100000001	CUSTOS DE INDUSTRIAZALICAO	
5/31/2011	RESULTADO	ANALITICA	CAIXA	523400100000001	CUSTOS DE INSTALAﬁßES	
5/31/2011	ATIVO	ANALITICA		162890200000902	CONSTRUﬁßES / BENFEITORIAS	
5/31/2011	ATIVO	ANALITICA		162891000000910	VEYCULOS	
5/31/2011	ATIVO	ANALITICA		162890700000907	FERRAMENTAS DE PRODUﬁOO	
5/31/2011	ATIVO	ANALITICA		162890500000905	EQUIPAMENTOS DE PRODUﬁOO	
5/31/2011	RESULTADO	ANALITICA		423390100000901	DEPRECIAﬁOO/AMORTIZAﬁOO-AAP	
5/31/2011	RESULTADO	ANALITICA		423460100000601	ESPORTES E RECREAﬁßES	
5/31/2011	RESULTADO	ANALITICA		423680100000801	PRUMIOS	
5/31/2011	RESULTADO	ANALITICA		423710100000101	TRANSFERUNCIA PRODUﬁOO ANDAMENTO	
5/31/2011	RESULTADO	ANALITICA		423720100000201	APROPRIAﬁOO DO RATEIO INDL ACO/ALU	
5/31/2011	RESULTADO	ANALITICA		423730100000301	APROPRIAﬁOO DO RATEIO ADM PRODUﬁOO I	
5/31/2011	RESULTADO	ANALITICA		423740100000401	APROPRIAﬁOO DO RATEIO SISTEMA QUALIDADE	
5/31/2011	RESULTADO	ANALITICA		423750100000501	APROPRIAﬁOO DO RATEIO PCP	
5/31/2011	RESULTADO	ANALITICA		423760100000601	APROPRIAﬁOO DO RATEIO DO CC 5211	
5/31/2011	RESULTADO	ANALITICA		423770100000701	APROPRIAﬁOO DO RATEIO ADM PRODUﬁOO II	
5/31/2011	RESULTADO	ANALITICA		423780100000801	APROPRIAﬁOO DO RATEIO DO CC 5213	
5/31/2011	RESULTADO	ANALITICA		423790100000901	APROPRIAﬁOO DO RATEIO ENG PROD PROC AﬁO	
5/31/2011	RESULTADO	ANALITICA		423810100000101	APROPRIAﬁOO DO RATEIO DO CC 99070403	
5/31/2011	RESULTADO	ANALITICA		423820100000201	APROPRIAﬁOO DO RATEIO DO CC 5224	
5/31/2011	RESULTADO	ANALITICA		423840100000401	APROPRIAﬁOO DO RATEIO DO CC 99070404	
5/31/2011	RESULTADO	ANALITICA		423890100000901	TRANSFERUNCIA DOS CC - ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		423910100000101	APROPRIAﬁOO DA MOI	
5/31/2011	RESULTADO	ANALITICA		423920100000201	APROPRIAﬁOO DE GGF	
5/31/2011	RESULTADO	ANALITICA		423940100000401	TRANSITæRIA DE APROPRIAﬁOO	
5/31/2011	RESULTADO	ANALITICA		424150100000501	IR POR AUTO DE INFRAﬁOO	
5/31/2011	RESULTADO	ANALITICA		424160100000601	IRRF S/ APLICAﬁßES FINANCEIRAS	
5/31/2011	RESULTADO	ANALITICA		424170100000701	DESPESAS COM CPMF	
5/31/2011	RESULTADO	ANALITICA		429120100000201	PROVISOO PARA PROPAGANDA	
5/31/2011	RESULTADO	ANALITICA		429130100000301	PROV PARA PRODUTOS BONIFICADOS	
5/31/2011	RESULTADO	ANALITICA		429140100000401	PROVISOO PARA IRPJ E CSLL DIFERIDOS	
5/31/2011	RESULTADO	ANALITICA		511110100000101	VENDAS MERCADO INTERNO - AﬁO	
5/31/2011	RESULTADO	ANALITICA		511110200000102	VENDAS EXPORTAﬁOO INDIRETA-AﬁO	
5/31/2011	RESULTADO	ANALITICA		511110300000103	VENDAS P/ZONA FRANCA MANAUS-AﬁO	
5/31/2011	RESULTADO	ANALITICA		511110400000104	VENDAS EXPORTAﬁOO DIRETA - AﬁO	
5/31/2011	RESULTADO	ANALITICA		511110900000109	VENDAS P/ENTREGA FUT ESQUADR AﬁO	
5/31/2011	RESULTADO	ANALITICA		511120300000203	VENDAS P/ZONA FRANCA MANAUS-ALA	
5/31/2011	RESULTADO	ANALITICA		511120200000202	VENDAS EXPORTAﬁOO INDIRETA-ALA	
5/31/2011	RESULTADO	ANALITICA		511120100000201	VENDAS MERCADO INTERNO-ALUMINIO	
5/31/2011	RESULTADO	ANALITICA		511120400000204	VENDAS EXPORTAﬁOO DIRETA - ALA	
5/31/2011	RESULTADO	ANALITICA		511120900000209	VENDAS P/ENTREGA FUT ESQUAD ALA	
5/31/2011	RESULTADO	ANALITICA		521110100000101	DEVOL MERC INTERNO ESQUADR ACO	
5/31/2011	RESULTADO	ANALITICA		521110200000102	DEVOL MERC EXTERNO ESQUADR ACO	
5/31/2011	RESULTADO	ANALITICA		521120100000201	DEVOL MERC INTERNO ESQUADR ALUM	
5/31/2011	RESULTADO	ANALITICA		521120200000202	DEVOL MERC EXTERNO ESQUADR ALUM	
5/31/2011	RESULTADO	ANALITICA		522110100000101	COFINS S/ VENDAS ESQUADRIAS EM AﬁO	
5/31/2011	RESULTADO	ANALITICA		522110500000105	ICMS ST S/ VENDAS ESQUADRIAS EM AﬁO	
5/31/2011	RESULTADO	ANALITICA		522110400000104	PIS S/ VENDAS ESQUADRIAS EM AﬁO	
5/31/2011	RESULTADO	ANALITICA		522110300000103	IPI S/ VENDAS ESQUADRIAS EM AﬁO	
5/31/2011	RESULTADO	ANALITICA		522110200000102	ICMS S/ VENDAS ESQUADRIAS EM AﬁO	
5/31/2011	RESULTADO	ANALITICA		522120300000203	IPI S/ VENDAS ESQUADRIAS EM ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		522120100000201	COFINS S/ VENDAS ESQUADRIAS EM ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		522120400000204	PIS S/ VENDAS ESQUADRIAS EM ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		522120500000205	ICMS ST S/ VENDAS ESQUADRIAS EM ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		522120200000202	ICMS S/ VENDAS ESQUADRIAS EM ALUMYNIO	
5/31/2011	RESULTADO	ANALITICA		523110100000101	CUSTOS DAS VENDAS ESQUADR EM ACO	
5/31/2011	RESULTADO	ANALITICA		523110300000103	AJUSTES DE INVENTARIOS	
5/31/2011	RESULTADO	ANALITICA		523110400000104	CONTA DE ACERTO VALOR DO ESTOQUE	
5/31/2011	RESULTADO	ANALITICA		523110200000102	CUSTOS ESQUADR EM ACO DEVOLVIDOS	
5/31/2011	RESULTADO	ANALITICA		523120100000201	CUSTOS DAS VENDAS ESQUADR ALUM	
5/31/2011	RESULTADO	ANALITICA		523120200000202	CUSTOS ESQUADR EM ALUM DEVOLVIDO	
5/31/2011	RESULTADO	ANALITICA		523120300000203	AJUSTES DE INVENTARIOS	
5/31/2011	RESULTADO	ANALITICA		523120400000204	CONTA DE ACERTO VALOR DO ESTOQUE	
