Estabelecimento	Série	Nota Fiscal	Emitente	Nat. Operação	Data NF	Item	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros	Valor Serviço Subcontratado	Valor Retenção Adicional	Valor Retenção Não Pago	Valor Serviço - Cond. Especial 15 anos	Valor Serviço - Cond. Especial 20 anos	Valor Serviço - Cond. Especial 25 anos	Valor Retenção Adicional Não Pago
1	5	0076177	70	699FAR	8/1/2011	13T	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076178	12704	51DFAR	8/1/2011	06.01.038-5	ICMS	00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076178	12704	51DFAR	8/1/2011	06.01.038-5	IPI	51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076178	12704	51DFAR	8/1/2011	06.01.038-5	PIS	08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076178	12704	51DFAR	8/1/2011	06.01.038-5	COFINS	08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13FF	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13FF	IPI	50	8.00	43.77	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13FF	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13FF	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13T	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13T	IPI	51	0.00	0.00	0.00	0.00	21000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13T	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076179	70	611EFF	8/1/2011	13T	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0076668	12704	111FAR	8/1/2011	06.01.038-5	ICMS	00	17.00	10.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0076668	12704	111FAR	8/1/2011	06.01.038-5	IPI	49	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0076668	12704	111FAR	8/1/2011	06.01.038-5	PIS	06	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0076668	12704	111FAR	8/1/2011	06.01.038-5	COFINS	06	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108001	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0108004	90000032	210202	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0108004	90000032	210202	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0108004	90000032	210202	8/1/2011	SOJA	PIS	06	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0108004	90000032	210202	8/1/2011	SOJA	COFINS	06	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108005	90000032	210202	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108005	90000032	210202	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108005	90000032	210202	8/1/2011	SOJA	PIS	06	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108005	90000032	210202	8/1/2011	SOJA	COFINS	06	0.00	670.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108006	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108006	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108006	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0108006	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801002	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801002	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801002	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801002	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801003	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801003	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801003	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	0801003	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	3.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13T	ICMS	00	25.00	210.00	52.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13T	IPI	51	0.00	0.00	0.00	0.00	210.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13T	PIS	01	0.00	210.00	3.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13T	COFINS	01	0.00	210.00	15.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13F	PIS	01	0.00	104.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13F	COFINS	01	0.00	104.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13FF	ICMS	00	25.00	26.26	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13FF	IPI	50	8.00	26.26	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13FF	PIS	01	0.00	26.26	0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	13FF	COFINS	01	0.00	26.26	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	P2	ICMS	00	25.00	216.00	54.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	P2	IPI	51	0.00	0.00	0.00	0.00	216.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	P2	PIS	01	0.00	216.00	3.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	15	1234567894	70	6123	8/1/2011	P2	COFINS	01	0.00	216.00	16.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2011080101	90000032	210202	8/1/2011	MILHO	ICMS	40	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2011080101	90000032	210202	8/1/2011	MILHO	IPI	02	0.00	0.00	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2011080101	90000032	210202	8/1/2011	MILHO	PIS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2011080101	90000032	210202	8/1/2011	MILHO	COFINS	06	0.00	3391.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	ICMS	40	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	IPI	02	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	PIS	06	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	GRAOS	2907003	90000032	2322	8/1/2011	SOJA	COFINS	06	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000008	12704	59932	8/2/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	125.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000008	12704	59932	8/2/2011	.COMPRAS	IPI	53	5.00	0.00	0.00	0.00	125.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000008	12704	59932	8/2/2011	.COMPRAS	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000008	12704	59932	8/2/2011	.COMPRAS	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000009	12704	599999	8/2/2011	.COMPRAS	ICMS	00	17.00	150.00	25.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000009	12704	599999	8/2/2011	.COMPRAS	IPI	50	5.00	150.00	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000009	12704	599999	8/2/2011	.COMPRAS	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000009	12704	599999	8/2/2011	.COMPRAS	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000010	12704	19932	8/2/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000010	12704	19932	8/2/2011	.COMPRAS	IPI	03	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000010	12704	19932	8/2/2011	.COMPRAS	PIS	06	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0000010	12704	19932	8/2/2011	.COMPRAS	COFINS	06	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001302	12704	111FAF	8/2/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001302	12704	111FAF	8/2/2011	.COMPRAS	PIS	06	0.00	121.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001302	12704	111FAF	8/2/2011	.COMPRAS	COFINS	06	0.00	121.00	9.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0010811	12704	111EFF	8/2/2011	.COMPRAS.LOTE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0010811	12704	111EFF	8/2/2011	.COMPRAS.LOTE	PIS	06	0.00	15.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0010811	12704	111EFF	8/2/2011	.COMPRAS.LOTE	COFINS	06	0.00	15.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13FF	ICMS	90	0.00	0.00	0.00	0.00	10000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13FF	IPI	03	0.00	0.00	0.00	0.00	10000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13FF	PIS	06	0.00	10000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13FF	COFINS	06	0.00	10000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13T	ICMS	90	0.00	0.00	0.00	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13T	IPI	03	0.00	0.00	0.00	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13T	PIS	06	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0020800	81	211BRM	8/2/2011	13T	COFINS	06	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020801	90000033	210202	8/2/2011	TRIGO	ICMS	40	0.00	0.00	0.00	20000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020801	90000033	210202	8/2/2011	TRIGO	IPI	02	0.00	0.00	0.00	20000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020801	90000033	210202	8/2/2011	TRIGO	PIS	06	0.00	20000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020801	90000033	210202	8/2/2011	TRIGO	COFINS	06	0.00	20000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020803	90000033	210202	8/2/2011	TRIGO	ICMS	40	0.00	0.00	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020803	90000033	210202	8/2/2011	TRIGO	IPI	02	0.00	0.00	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020803	90000033	210202	8/2/2011	TRIGO	PIS	06	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0020803	90000033	210202	8/2/2011	TRIGO	COFINS	06	0.00	12000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	111EFF	8/2/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	111EFF	8/2/2011	.COMPRAS	PIS	06	0.00	255.00	4.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	111EFF	8/2/2011	.COMPRAS	COFINS	06	0.00	255.00	19.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	19933	8/2/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	19933	8/2/2011	.COMPRAS	IPI	03	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	19933	8/2/2011	.COMPRAS	PIS	06	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	19933	8/2/2011	.COMPRAS	COFINS	06	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	199999	8/2/2011	.COMPRAS	ICMS	00	17.00	100.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	199999	8/2/2011	.COMPRAS	IPI	00	5.00	100.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	199999	8/2/2011	.COMPRAS	PIS	06	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0020811	12704	199999	8/2/2011	.COMPRAS	COFINS	06	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	40T	ICMS	00	25.00	10.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	40T	IPI	51	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	40T	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	40T	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	13FF	ICMS	00	25.00	2.16	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	13FF	IPI	50	8.00	2.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	13FF	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076180	70	699BRT	8/2/2011	13FF	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076181	70	611FAF	8/2/2011	13C	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076181	70	611FAF	8/2/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076181	70	611FAF	8/2/2011	13C	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076181	70	611FAF	8/2/2011	13C	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076182	70	611FAF	8/2/2011	13C	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076182	70	611FAF	8/2/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076182	70	611FAF	8/2/2011	13C	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076182	70	611FAF	8/2/2011	13C	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13FF	ICMS	00	25.00	5.40	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13FF	IPI	50	8.00	5.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13FF	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13FF	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13T	ICMS	00	25.00	6.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13T	IPI	51	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13T	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076183	81	699BRT	8/2/2011	13T	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076184	12704	51DFAR	8/2/2011	06.01.038-5	ICMS	00	17.00	5.00	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076184	12704	51DFAR	8/2/2011	06.01.038-5	IPI	51	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0040800	70	211BRM	8/4/2011	13T	ICMS	90	0.00	0.00	0.00	0.00	10000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076184	12704	51DFAR	8/2/2011	06.01.038-5	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076184	12704	51DFAR	8/2/2011	06.01.038-5	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076185	12704	51DFAR	8/2/2011	06.01.038-5	ICMS	00	17.00	10.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076185	12704	51DFAR	8/2/2011	06.01.038-5	IPI	51	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076185	12704	51DFAR	8/2/2011	06.01.038-5	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076185	12704	51DFAR	8/2/2011	06.01.038-5	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076186	12704	51DFAR	8/2/2011	06.01.038-5	ICMS	00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076186	12704	51DFAR	8/2/2011	06.01.038-5	IPI	51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076186	12704	51DFAR	8/2/2011	06.01.038-5	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076186	12704	51DFAR	8/2/2011	06.01.038-5	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076187	70	611FAF	8/2/2011	13C	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076187	70	611FAF	8/2/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076187	70	611FAF	8/2/2011	13C	PIS	08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076187	70	611FAF	8/2/2011	13C	COFINS	08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076188	90000033	612-DE	8/2/2011	TRIGO	ICMS	40	0.00	0.00	0.00	16500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076188	90000033	612-DE	8/2/2011	TRIGO	IPI	52	0.00	0.00	0.00	16500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076188	90000033	612-DE	8/2/2011	TRIGO	PIS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076188	90000033	612-DE	8/2/2011	TRIGO	COFINS	07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076189	70	611FAF	8/2/2011	13C	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076189	70	611FAF	8/2/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
